joinid,jointType,program,category
c693d18c55c519cf43d3ce708de7f34a65345dcbc726fe652b32673f480cda73,HAE,Lifestyle,Sports
c693d18c55c519cf43d3ce708de7f34a65345dcbc726fe652b32673f480cda73,HAE,Sports,Entertainment
c693d18c55c519cf43d3ce708de7f34a65345dcbc726fe652b32673f480cda73,HAE,Sports,Reality
c693d18c55c519cf43d3ce708de7f34a65345dcbc726fe652b32673f480cda73,HAE,Reality,Sports
378237fee999c67f88e9a12a1a28d542becd5788e7a4ec147acfe6ab7bdcdd48,HAE,Movies,Fitness
378237fee999c67f88e9a12a1a28d542becd5788e7a4ec147acfe6ab7bdcdd48,HAE,Education,Culture
378237fee999c67f88e9a12a1a28d542becd5788e7a4ec147acfe6ab7bdcdd48,HAE,Series,Education
378237fee999c67f88e9a12a1a28d542becd5788e7a4ec147acfe6ab7bdcdd48,HAE,Music,Lifestyle
378237fee999c67f88e9a12a1a28d542becd5788e7a4ec147acfe6ab7bdcdd48,HAE,Music,Information
e7aafbea7889bc7481a414eeaba413bc303ebd5be10f8429ea9b02a04d27b69f,HAE,Lifestyle,Sports
e7aafbea7889bc7481a414eeaba413bc303ebd5be10f8429ea9b02a04d27b69f,HAE,Music,Education
e7aafbea7889bc7481a414eeaba413bc303ebd5be10f8429ea9b02a04d27b69f,HAE,Children,Culture
e7aafbea7889bc7481a414eeaba413bc303ebd5be10f8429ea9b02a04d27b69f,HAE,Sports,Culture
e7aafbea7889bc7481a414eeaba413bc303ebd5be10f8429ea9b02a04d27b69f,HAE,Education,Education
ca466d10c4307d07a0e4ea7e98748fd1886649926e776d7e6ddd2c0bb393529c,HAE,Series,Lifestyle
ca466d10c4307d07a0e4ea7e98748fd1886649926e776d7e6ddd2c0bb393529c,HAE,Movies,Fitness
ca466d10c4307d07a0e4ea7e98748fd1886649926e776d7e6ddd2c0bb393529c,HAE,Documentary,Entertainment
ca466d10c4307d07a0e4ea7e98748fd1886649926e776d7e6ddd2c0bb393529c,HAE,Series,Fitness
ca466d10c4307d07a0e4ea7e98748fd1886649926e776d7e6ddd2c0bb393529c,HAE,Sports,Entertainment
b0c30b7af9afb814b55b0c72529a4a812ed7982c9c38607b4754e6eecd7dde49,HAE,Education,Education
b0c30b7af9afb814b55b0c72529a4a812ed7982c9c38607b4754e6eecd7dde49,HAE,Documentary,Music
b0c30b7af9afb814b55b0c72529a4a812ed7982c9c38607b4754e6eecd7dde49,HAE,News,Education
b0c30b7af9afb814b55b0c72529a4a812ed7982c9c38607b4754e6eecd7dde49,HAE,Sports,Kids
b0c30b7af9afb814b55b0c72529a4a812ed7982c9c38607b4754e6eecd7dde49,HAE,Children,Education
f429b853f2071b162ad4babb74320f4476deb35e213e823888925e87c0854a60,HAE,Education,Lifestyle
f429b853f2071b162ad4babb74320f4476deb35e213e823888925e87c0854a60,HAE,Sports,Education
f429b853f2071b162ad4babb74320f4476deb35e213e823888925e87c0854a60,HAE,Documentary,Education
f429b853f2071b162ad4babb74320f4476deb35e213e823888925e87c0854a60,HAE,Reality,Lifestyle
f429b853f2071b162ad4babb74320f4476deb35e213e823888925e87c0854a60,HAE,Lifestyle,Lifestyle
dadaa9cfe91500f1460f5c4f58474f4e5a5d9a5918914518dcd57c35bd27080d,HAE,Series,Music
dadaa9cfe91500f1460f5c4f58474f4e5a5d9a5918914518dcd57c35bd27080d,HAE,Documentary,Reality
dadaa9cfe91500f1460f5c4f58474f4e5a5d9a5918914518dcd57c35bd27080d,HAE,Series,Fitness
dadaa9cfe91500f1460f5c4f58474f4e5a5d9a5918914518dcd57c35bd27080d,HAE,News,Music
dadaa9cfe91500f1460f5c4f58474f4e5a5d9a5918914518dcd57c35bd27080d,HAE,Children,Lifestyle
b420410f7ee451e174adeb2f7a9aa799d656a9d39978ea0fa4c178a8ed7fa91b,HAE,Series,Education
b420410f7ee451e174adeb2f7a9aa799d656a9d39978ea0fa4c178a8ed7fa91b,HAE,Sports,Kids
b420410f7ee451e174adeb2f7a9aa799d656a9d39978ea0fa4c178a8ed7fa91b,HAE,Documentary,Fitness
b420410f7ee451e174adeb2f7a9aa799d656a9d39978ea0fa4c178a8ed7fa91b,HAE,Children,Education
b420410f7ee451e174adeb2f7a9aa799d656a9d39978ea0fa4c178a8ed7fa91b,HAE,Documentary,Entertainment
97dc1eba481ead9baa398cf79542b4c496853105c4c715fd993d1c8f6b006be1,HAE,Movies,Fitness
bfa296f26cb5379fa09d2c6f7d5fd7380c05cf0844e47ce2e954b7df70f8a62b,HAE,Children,Information
bfa296f26cb5379fa09d2c6f7d5fd7380c05cf0844e47ce2e954b7df70f8a62b,HAE,Reality,Information
bfa296f26cb5379fa09d2c6f7d5fd7380c05cf0844e47ce2e954b7df70f8a62b,HAE,Children,Lifestyle
bfa296f26cb5379fa09d2c6f7d5fd7380c05cf0844e47ce2e954b7df70f8a62b,HAE,Sports,Sports
bfa296f26cb5379fa09d2c6f7d5fd7380c05cf0844e47ce2e954b7df70f8a62b,HAE,Documentary,Information
00d62b5a5cb173b15e8b14061088eaf3a32874f54c1aa740575fe3f234d326ae,HAE,Lifestyle,Culture
00d62b5a5cb173b15e8b14061088eaf3a32874f54c1aa740575fe3f234d326ae,HAE,Reality,Reality
00d62b5a5cb173b15e8b14061088eaf3a32874f54c1aa740575fe3f234d326ae,HAE,Sports,Culture
00d62b5a5cb173b15e8b14061088eaf3a32874f54c1aa740575fe3f234d326ae,HAE,Music,Kids
00d62b5a5cb173b15e8b14061088eaf3a32874f54c1aa740575fe3f234d326ae,HAE,Documentary,Education
f528277bad870a78aba030442902b516035e3499116c2f76b929b4ecff84849b,HAE,Education,Information
f528277bad870a78aba030442902b516035e3499116c2f76b929b4ecff84849b,HAE,Movies,Kids
f528277bad870a78aba030442902b516035e3499116c2f76b929b4ecff84849b,HAE,Music,Culture
f528277bad870a78aba030442902b516035e3499116c2f76b929b4ecff84849b,HAE,Lifestyle,Culture
f528277bad870a78aba030442902b516035e3499116c2f76b929b4ecff84849b,HAE,Series,Music
57605b17f2f7d50af3d331f4c52d513184b1f745e2aea12c88bf63d0fd7714cd,HAE,Music,Music
57605b17f2f7d50af3d331f4c52d513184b1f745e2aea12c88bf63d0fd7714cd,HAE,Children,Reality
57605b17f2f7d50af3d331f4c52d513184b1f745e2aea12c88bf63d0fd7714cd,HAE,Movies,Reality
57605b17f2f7d50af3d331f4c52d513184b1f745e2aea12c88bf63d0fd7714cd,HAE,Music,Information
57605b17f2f7d50af3d331f4c52d513184b1f745e2aea12c88bf63d0fd7714cd,HAE,Documentary,Lifestyle
e5ce9b4ff43206e14f19c286e6c90d17155b2509b60088705137bf87c54ca214,HAE,Children,Music
e5ce9b4ff43206e14f19c286e6c90d17155b2509b60088705137bf87c54ca214,HAE,Music,Music
e5ce9b4ff43206e14f19c286e6c90d17155b2509b60088705137bf87c54ca214,HAE,Music,Education
e5ce9b4ff43206e14f19c286e6c90d17155b2509b60088705137bf87c54ca214,HAE,Lifestyle,Education
e5ce9b4ff43206e14f19c286e6c90d17155b2509b60088705137bf87c54ca214,HAE,Lifestyle,Entertainment
1e3ec047405c6da250b2237adac25688166330f13fa0c8f0742f6f9d0b0ed7c2,HAE,Music,Education
1e3ec047405c6da250b2237adac25688166330f13fa0c8f0742f6f9d0b0ed7c2,HAE,Sports,Education
1e3ec047405c6da250b2237adac25688166330f13fa0c8f0742f6f9d0b0ed7c2,HAE,Series,Sports
1e3ec047405c6da250b2237adac25688166330f13fa0c8f0742f6f9d0b0ed7c2,HAE,Children,Sports
1e3ec047405c6da250b2237adac25688166330f13fa0c8f0742f6f9d0b0ed7c2,HAE,Lifestyle,Information
e7210ba9fb81eefb164b2022891d5f9861cb0b5f9f0a12cba79f0eef11837a8f,HAE,Reality,Education
8e3605a9ca003db73b96f897bf7db71edf803e8ae63ee92bd13fa122d6c657d5,HAE,Documentary,Kids
8e3605a9ca003db73b96f897bf7db71edf803e8ae63ee92bd13fa122d6c657d5,HAE,Movies,Kids
8e3605a9ca003db73b96f897bf7db71edf803e8ae63ee92bd13fa122d6c657d5,HAE,News,Fitness
8e3605a9ca003db73b96f897bf7db71edf803e8ae63ee92bd13fa122d6c657d5,HAE,Lifestyle,Music
8e3605a9ca003db73b96f897bf7db71edf803e8ae63ee92bd13fa122d6c657d5,HAE,Documentary,Entertainment
edc1b0d42e8e282fc9ee794675e62410528120e288180b53c8cc698b606876dd,HAE,Music,Lifestyle
edc1b0d42e8e282fc9ee794675e62410528120e288180b53c8cc698b606876dd,HAE,Movies,Information
edc1b0d42e8e282fc9ee794675e62410528120e288180b53c8cc698b606876dd,HAE,Education,Kids
edc1b0d42e8e282fc9ee794675e62410528120e288180b53c8cc698b606876dd,HAE,Documentary,Education
edc1b0d42e8e282fc9ee794675e62410528120e288180b53c8cc698b606876dd,HAE,Reality,Culture
981affc9a4619d60f1fbe54cc9a53b757a6b7c8526304c56a75636bf932ce569,HAE,Movies,Fitness
981affc9a4619d60f1fbe54cc9a53b757a6b7c8526304c56a75636bf932ce569,HAE,Series,Information
981affc9a4619d60f1fbe54cc9a53b757a6b7c8526304c56a75636bf932ce569,HAE,Sports,Lifestyle
981affc9a4619d60f1fbe54cc9a53b757a6b7c8526304c56a75636bf932ce569,HAE,News,Education
981affc9a4619d60f1fbe54cc9a53b757a6b7c8526304c56a75636bf932ce569,HAE,Sports,Education
8428b39f01fa9e05ecb96f01400022446b5290b2acda50134ca3fba512e999a8,HAE,Education,Sports
8e40c92dcc24fbcb2193ce7b5aa0ae4e11cd354c529ba301608c56211ff395a7,HAE,Music,Entertainment
8e40c92dcc24fbcb2193ce7b5aa0ae4e11cd354c529ba301608c56211ff395a7,HAE,Sports,Kids
8e40c92dcc24fbcb2193ce7b5aa0ae4e11cd354c529ba301608c56211ff395a7,HAE,Movies,Reality
8e40c92dcc24fbcb2193ce7b5aa0ae4e11cd354c529ba301608c56211ff395a7,HAE,News,Lifestyle
8e40c92dcc24fbcb2193ce7b5aa0ae4e11cd354c529ba301608c56211ff395a7,HAE,Movies,Reality
a7ec1bfc5053b54af886a1dc3c96200d37b9076ec431bc0f76f3736c8b49690b,HAE,Music,Music
a7ec1bfc5053b54af886a1dc3c96200d37b9076ec431bc0f76f3736c8b49690b,HAE,Sports,Sports
a7ec1bfc5053b54af886a1dc3c96200d37b9076ec431bc0f76f3736c8b49690b,HAE,Movies,Fitness
a7ec1bfc5053b54af886a1dc3c96200d37b9076ec431bc0f76f3736c8b49690b,HAE,Movies,Education
a7ec1bfc5053b54af886a1dc3c96200d37b9076ec431bc0f76f3736c8b49690b,HAE,Documentary,Information
924b544d4eb54e585a7d98b3341fa431cb9ef28680e653e6b0ed37486e16a632,HAE,Documentary,Lifestyle
924b544d4eb54e585a7d98b3341fa431cb9ef28680e653e6b0ed37486e16a632,HAE,Education,Sports
924b544d4eb54e585a7d98b3341fa431cb9ef28680e653e6b0ed37486e16a632,HAE,Education,Sports
924b544d4eb54e585a7d98b3341fa431cb9ef28680e653e6b0ed37486e16a632,HAE,News,Reality
924b544d4eb54e585a7d98b3341fa431cb9ef28680e653e6b0ed37486e16a632,HAE,Reality,Education
07c2148d11ebc7c37b69fee6241bcd1c9003283d3fe876b694bec730164a8134,HAE,Documentary,Kids
07c2148d11ebc7c37b69fee6241bcd1c9003283d3fe876b694bec730164a8134,HAE,Movies,Kids
07c2148d11ebc7c37b69fee6241bcd1c9003283d3fe876b694bec730164a8134,HAE,News,Kids
07c2148d11ebc7c37b69fee6241bcd1c9003283d3fe876b694bec730164a8134,HAE,Reality,Reality
07c2148d11ebc7c37b69fee6241bcd1c9003283d3fe876b694bec730164a8134,HAE,Children,Lifestyle
82b5d86c7290ce85b7aef8e0de95a556aaa7c1f78279ee60ba83bd79bd28aabb,HAE,Education,Reality
82b5d86c7290ce85b7aef8e0de95a556aaa7c1f78279ee60ba83bd79bd28aabb,HAE,Music,Kids
82b5d86c7290ce85b7aef8e0de95a556aaa7c1f78279ee60ba83bd79bd28aabb,HAE,Music,Lifestyle
82b5d86c7290ce85b7aef8e0de95a556aaa7c1f78279ee60ba83bd79bd28aabb,HAE,Reality,Sports
82b5d86c7290ce85b7aef8e0de95a556aaa7c1f78279ee60ba83bd79bd28aabb,HAE,Reality,Reality
658b1e8c1cb488fe70d41897344ae9d4b87181593af26956b832d7f7856ebb47,HAE,Children,Sports
5f63faa39cfb4cbe52743e28f9398417075ef70699ed19f233df7c9620e52ee1,HAE,Series,Lifestyle
5f63faa39cfb4cbe52743e28f9398417075ef70699ed19f233df7c9620e52ee1,HAE,Lifestyle,Entertainment
5f63faa39cfb4cbe52743e28f9398417075ef70699ed19f233df7c9620e52ee1,HAE,News,Sports
5f63faa39cfb4cbe52743e28f9398417075ef70699ed19f233df7c9620e52ee1,HAE,Sports,Culture
5f63faa39cfb4cbe52743e28f9398417075ef70699ed19f233df7c9620e52ee1,HAE,Series,Lifestyle
38bb632ee51cb6c67c42e605d2ac814f7ff561fdbfa4434834011f5c1e5b65f8,HAE,Lifestyle,Kids
38bb632ee51cb6c67c42e605d2ac814f7ff561fdbfa4434834011f5c1e5b65f8,HAE,Music,Music
38bb632ee51cb6c67c42e605d2ac814f7ff561fdbfa4434834011f5c1e5b65f8,HAE,Lifestyle,Education
38bb632ee51cb6c67c42e605d2ac814f7ff561fdbfa4434834011f5c1e5b65f8,HAE,Documentary,Fitness
38bb632ee51cb6c67c42e605d2ac814f7ff561fdbfa4434834011f5c1e5b65f8,HAE,Documentary,Sports
d2290c3c93bd53f227d9a5ec1dd153b48433dc92cc386a742a9d9078f1ed725a,HAE,Series,Music
d2290c3c93bd53f227d9a5ec1dd153b48433dc92cc386a742a9d9078f1ed725a,HAE,Children,Reality
d2290c3c93bd53f227d9a5ec1dd153b48433dc92cc386a742a9d9078f1ed725a,HAE,News,Culture
d2290c3c93bd53f227d9a5ec1dd153b48433dc92cc386a742a9d9078f1ed725a,HAE,Movies,Kids
d2290c3c93bd53f227d9a5ec1dd153b48433dc92cc386a742a9d9078f1ed725a,HAE,Movies,Culture
26635630898bb8113963e21c63d735a28310b71773ca8a83a7f86c1d0eac6bfc,HAE,Music,Education
26635630898bb8113963e21c63d735a28310b71773ca8a83a7f86c1d0eac6bfc,HAE,Education,Kids
26635630898bb8113963e21c63d735a28310b71773ca8a83a7f86c1d0eac6bfc,HAE,Lifestyle,Culture
26635630898bb8113963e21c63d735a28310b71773ca8a83a7f86c1d0eac6bfc,HAE,Series,Information
26635630898bb8113963e21c63d735a28310b71773ca8a83a7f86c1d0eac6bfc,HAE,Reality,Fitness
03200a659e145c58fcf94b37d801efe4a41333790978bda1f2a7dae06f128f78,HAE,Documentary,Music
03200a659e145c58fcf94b37d801efe4a41333790978bda1f2a7dae06f128f78,HAE,Series,Lifestyle
03200a659e145c58fcf94b37d801efe4a41333790978bda1f2a7dae06f128f78,HAE,Education,Fitness
03200a659e145c58fcf94b37d801efe4a41333790978bda1f2a7dae06f128f78,HAE,Sports,Culture
03200a659e145c58fcf94b37d801efe4a41333790978bda1f2a7dae06f128f78,HAE,Education,Sports
87771fa0d13d83c4dc192a564ccbc93f62775d2b153e67e7ef7a05478e6893a9,HAE,Reality,Entertainment
87771fa0d13d83c4dc192a564ccbc93f62775d2b153e67e7ef7a05478e6893a9,HAE,Sports,Lifestyle
87771fa0d13d83c4dc192a564ccbc93f62775d2b153e67e7ef7a05478e6893a9,HAE,Movies,Music
87771fa0d13d83c4dc192a564ccbc93f62775d2b153e67e7ef7a05478e6893a9,HAE,Reality,Entertainment
87771fa0d13d83c4dc192a564ccbc93f62775d2b153e67e7ef7a05478e6893a9,HAE,Children,Fitness
6f482d81358e4775b17dbc28ddc650fb959206007e7b67c763eea75c3351bdf7,HAE,Series,Music
6f482d81358e4775b17dbc28ddc650fb959206007e7b67c763eea75c3351bdf7,HAE,Series,Education
6f482d81358e4775b17dbc28ddc650fb959206007e7b67c763eea75c3351bdf7,HAE,Lifestyle,Lifestyle
6f482d81358e4775b17dbc28ddc650fb959206007e7b67c763eea75c3351bdf7,HAE,Series,Education
6f482d81358e4775b17dbc28ddc650fb959206007e7b67c763eea75c3351bdf7,HAE,Sports,Reality
b7fdc0b317d12e57102fa1071f16cf4aee4398f101b85bd14dc20fabe88272e0,HAE,Movies,Sports
b7fdc0b317d12e57102fa1071f16cf4aee4398f101b85bd14dc20fabe88272e0,HAE,Documentary,Music
b7fdc0b317d12e57102fa1071f16cf4aee4398f101b85bd14dc20fabe88272e0,HAE,Education,Kids
b7fdc0b317d12e57102fa1071f16cf4aee4398f101b85bd14dc20fabe88272e0,HAE,News,Information
b7fdc0b317d12e57102fa1071f16cf4aee4398f101b85bd14dc20fabe88272e0,HAE,Documentary,Information
7f733e3fc45d5edcda085dbc2b646d2279ec67b51fa354c11d01fae0a2f89b05,HAE,News,Education
7f733e3fc45d5edcda085dbc2b646d2279ec67b51fa354c11d01fae0a2f89b05,HAE,Lifestyle,Lifestyle
7f733e3fc45d5edcda085dbc2b646d2279ec67b51fa354c11d01fae0a2f89b05,HAE,Series,Music
7f733e3fc45d5edcda085dbc2b646d2279ec67b51fa354c11d01fae0a2f89b05,HAE,News,Music
7f733e3fc45d5edcda085dbc2b646d2279ec67b51fa354c11d01fae0a2f89b05,HAE,Education,Music
5a2a46b0cfa6b257bf9bca8721cd089d1884f5f2f68d5526133082eb892e47ae,HAE,Children,Information
5a2a46b0cfa6b257bf9bca8721cd089d1884f5f2f68d5526133082eb892e47ae,HAE,Music,Information
5a2a46b0cfa6b257bf9bca8721cd089d1884f5f2f68d5526133082eb892e47ae,HAE,Education,Lifestyle
5a2a46b0cfa6b257bf9bca8721cd089d1884f5f2f68d5526133082eb892e47ae,HAE,Music,Information
5a2a46b0cfa6b257bf9bca8721cd089d1884f5f2f68d5526133082eb892e47ae,HAE,News,Fitness
e0a95b46aa668f51981ead57f42ef9349c44fcf05e9fcdab92235b9f22e26527,HAE,Music,Reality
e0a95b46aa668f51981ead57f42ef9349c44fcf05e9fcdab92235b9f22e26527,HAE,Reality,Entertainment
e0a95b46aa668f51981ead57f42ef9349c44fcf05e9fcdab92235b9f22e26527,HAE,Reality,Education
e0a95b46aa668f51981ead57f42ef9349c44fcf05e9fcdab92235b9f22e26527,HAE,Series,Music
e0a95b46aa668f51981ead57f42ef9349c44fcf05e9fcdab92235b9f22e26527,HAE,Children,Lifestyle
fb2074390c74d876cf105050b1e30a63337377e70070d51ebc074531cae189e9,HAE,Movies,Information
fb2074390c74d876cf105050b1e30a63337377e70070d51ebc074531cae189e9,HAE,Children,Sports
fb2074390c74d876cf105050b1e30a63337377e70070d51ebc074531cae189e9,HAE,Sports,Information
fb2074390c74d876cf105050b1e30a63337377e70070d51ebc074531cae189e9,HAE,Series,Music
fb2074390c74d876cf105050b1e30a63337377e70070d51ebc074531cae189e9,HAE,Lifestyle,Entertainment
8b35452add21faa527b97c968f897a1f0c8e9e3dd1eff9243d3de83ab17f517c,HAE,Lifestyle,Reality
8b35452add21faa527b97c968f897a1f0c8e9e3dd1eff9243d3de83ab17f517c,HAE,Children,Music
8b35452add21faa527b97c968f897a1f0c8e9e3dd1eff9243d3de83ab17f517c,HAE,Children,Kids
8b35452add21faa527b97c968f897a1f0c8e9e3dd1eff9243d3de83ab17f517c,HAE,Lifestyle,Education
8b35452add21faa527b97c968f897a1f0c8e9e3dd1eff9243d3de83ab17f517c,HAE,News,Music
14fac578d30433ff961163655175e37b5963224ad594c34095e69a7230f66157,HAE,Lifestyle,Kids
14fac578d30433ff961163655175e37b5963224ad594c34095e69a7230f66157,HAE,Documentary,Music
14fac578d30433ff961163655175e37b5963224ad594c34095e69a7230f66157,HAE,Documentary,Kids
14fac578d30433ff961163655175e37b5963224ad594c34095e69a7230f66157,HAE,Children,Sports
14fac578d30433ff961163655175e37b5963224ad594c34095e69a7230f66157,HAE,Education,Kids
b0ee0c6033df9e824d2770c7e1e108b1a4b17341a173f38fecfbe0fe10b1599f,HAE,Music,Fitness
b0ee0c6033df9e824d2770c7e1e108b1a4b17341a173f38fecfbe0fe10b1599f,HAE,News,Music
b0ee0c6033df9e824d2770c7e1e108b1a4b17341a173f38fecfbe0fe10b1599f,HAE,Reality,Kids
b0ee0c6033df9e824d2770c7e1e108b1a4b17341a173f38fecfbe0fe10b1599f,HAE,Education,Sports
b0ee0c6033df9e824d2770c7e1e108b1a4b17341a173f38fecfbe0fe10b1599f,HAE,Documentary,Sports
cb608e7834afcb83c4b573fdfbd4ec0df3cf52a7d8bbff232d69190729e920fe,HAE,Sports,Music
cb608e7834afcb83c4b573fdfbd4ec0df3cf52a7d8bbff232d69190729e920fe,HAE,Education,Lifestyle
cb608e7834afcb83c4b573fdfbd4ec0df3cf52a7d8bbff232d69190729e920fe,HAE,News,Information
cb608e7834afcb83c4b573fdfbd4ec0df3cf52a7d8bbff232d69190729e920fe,HAE,Movies,Reality
cb608e7834afcb83c4b573fdfbd4ec0df3cf52a7d8bbff232d69190729e920fe,HAE,Lifestyle,Kids
a12415bf3861f09fbce88cfe3e76068d56053773ee73069b7625d5754ed8c28c,HAE,Sports,Information
a12415bf3861f09fbce88cfe3e76068d56053773ee73069b7625d5754ed8c28c,HAE,News,Entertainment
a12415bf3861f09fbce88cfe3e76068d56053773ee73069b7625d5754ed8c28c,HAE,Children,Information
a12415bf3861f09fbce88cfe3e76068d56053773ee73069b7625d5754ed8c28c,HAE,Series,Fitness
a12415bf3861f09fbce88cfe3e76068d56053773ee73069b7625d5754ed8c28c,HAE,Education,Music
d0c448e4d4e560d47be22339309f2318fae89bc9e4aa6f4cf6c4d1aa006d6047,HAE,News,Kids
d0c448e4d4e560d47be22339309f2318fae89bc9e4aa6f4cf6c4d1aa006d6047,HAE,Series,Sports
d0c448e4d4e560d47be22339309f2318fae89bc9e4aa6f4cf6c4d1aa006d6047,HAE,Education,Fitness
d0c448e4d4e560d47be22339309f2318fae89bc9e4aa6f4cf6c4d1aa006d6047,HAE,Lifestyle,Lifestyle
d0c448e4d4e560d47be22339309f2318fae89bc9e4aa6f4cf6c4d1aa006d6047,HAE,Sports,Music
ee7ec5668497b78200dff3c54d213d4a969e735745c4def9de1dadc9c2a5881b,HAE,Children,Education
0a7f3b5d31317bfea300e2cf50b3ec21aabdaff685a084b8708df26c46d0f8f5,HAE,Documentary,Lifestyle
148d0db497067d89186d66a05841f2ffcf79196d7c1e02b61961d7fa293c887c,HAE,Series,Lifestyle
148d0db497067d89186d66a05841f2ffcf79196d7c1e02b61961d7fa293c887c,HAE,Reality,Reality
148d0db497067d89186d66a05841f2ffcf79196d7c1e02b61961d7fa293c887c,HAE,Reality,Sports
148d0db497067d89186d66a05841f2ffcf79196d7c1e02b61961d7fa293c887c,HAE,Movies,Culture
148d0db497067d89186d66a05841f2ffcf79196d7c1e02b61961d7fa293c887c,HAE,Music,Education
f42c72e5f2333d06d0db953fef451b43cf52b7c25e4b22aeceed4a3d431dedac,HAE,Lifestyle,Fitness
f42c72e5f2333d06d0db953fef451b43cf52b7c25e4b22aeceed4a3d431dedac,HAE,Children,Kids
f42c72e5f2333d06d0db953fef451b43cf52b7c25e4b22aeceed4a3d431dedac,HAE,Movies,Culture
f42c72e5f2333d06d0db953fef451b43cf52b7c25e4b22aeceed4a3d431dedac,HAE,Lifestyle,Music
f42c72e5f2333d06d0db953fef451b43cf52b7c25e4b22aeceed4a3d431dedac,HAE,Children,Kids
5a8f197ea5f80972b95db5afc222900c3c93546dfc4e808cf3e546653822f2f4,HAE,Movies,Kids
5a8f197ea5f80972b95db5afc222900c3c93546dfc4e808cf3e546653822f2f4,HAE,Reality,Fitness
5a8f197ea5f80972b95db5afc222900c3c93546dfc4e808cf3e546653822f2f4,HAE,Children,Culture
5a8f197ea5f80972b95db5afc222900c3c93546dfc4e808cf3e546653822f2f4,HAE,Series,Reality
5a8f197ea5f80972b95db5afc222900c3c93546dfc4e808cf3e546653822f2f4,HAE,Children,Sports
cd4a31f3c5469be5fa12169a7048d65506453122d3fe5af44639bd781cc1a97e,HAE,News,Entertainment
cd4a31f3c5469be5fa12169a7048d65506453122d3fe5af44639bd781cc1a97e,HAE,Movies,Sports
cd4a31f3c5469be5fa12169a7048d65506453122d3fe5af44639bd781cc1a97e,HAE,Lifestyle,Fitness
cd4a31f3c5469be5fa12169a7048d65506453122d3fe5af44639bd781cc1a97e,HAE,Education,Music
cd4a31f3c5469be5fa12169a7048d65506453122d3fe5af44639bd781cc1a97e,HAE,Reality,Kids
2452d136a4a7ca94f5b09126e797769679781abc431d109a1179f01fa9bc8b36,HAE,Education,Sports
2452d136a4a7ca94f5b09126e797769679781abc431d109a1179f01fa9bc8b36,HAE,Children,Reality
2452d136a4a7ca94f5b09126e797769679781abc431d109a1179f01fa9bc8b36,HAE,Documentary,Culture
2452d136a4a7ca94f5b09126e797769679781abc431d109a1179f01fa9bc8b36,HAE,Children,Entertainment
2452d136a4a7ca94f5b09126e797769679781abc431d109a1179f01fa9bc8b36,HAE,Children,Sports
8e85610ab2c73d7895858e21e7080f3d103d21b15547ba10827625d2702510aa,HAE,Reality,Fitness
8e85610ab2c73d7895858e21e7080f3d103d21b15547ba10827625d2702510aa,HAE,Reality,Fitness
8e85610ab2c73d7895858e21e7080f3d103d21b15547ba10827625d2702510aa,HAE,Series,Culture
8e85610ab2c73d7895858e21e7080f3d103d21b15547ba10827625d2702510aa,HAE,Education,Entertainment
8e85610ab2c73d7895858e21e7080f3d103d21b15547ba10827625d2702510aa,HAE,Sports,Information
ef1b45c6a80b9fa20c5b6e1aac4caf29da3f5408e6567d21b4c17c16ea836662,HAE,Education,Kids
ef1b45c6a80b9fa20c5b6e1aac4caf29da3f5408e6567d21b4c17c16ea836662,HAE,Documentary,Lifestyle
ef1b45c6a80b9fa20c5b6e1aac4caf29da3f5408e6567d21b4c17c16ea836662,HAE,Music,Entertainment
ef1b45c6a80b9fa20c5b6e1aac4caf29da3f5408e6567d21b4c17c16ea836662,HAE,Series,Education
ef1b45c6a80b9fa20c5b6e1aac4caf29da3f5408e6567d21b4c17c16ea836662,HAE,Sports,Education
d2a675237bd60733e6da62c2249e5b9c7ac1b2db0498ac4341d4c05974929a68,HAE,Series,Sports
d2a675237bd60733e6da62c2249e5b9c7ac1b2db0498ac4341d4c05974929a68,HAE,Reality,Sports
d2a675237bd60733e6da62c2249e5b9c7ac1b2db0498ac4341d4c05974929a68,HAE,Reality,Sports
d2a675237bd60733e6da62c2249e5b9c7ac1b2db0498ac4341d4c05974929a68,HAE,Lifestyle,Kids
d2a675237bd60733e6da62c2249e5b9c7ac1b2db0498ac4341d4c05974929a68,HAE,Sports,Information
ac23366ecc23aadaf974e5a41fbfaf67a200eca84b885de55d0a9d0dc9998f3f,HAE,Series,Culture
ac23366ecc23aadaf974e5a41fbfaf67a200eca84b885de55d0a9d0dc9998f3f,HAE,Documentary,Culture
ac23366ecc23aadaf974e5a41fbfaf67a200eca84b885de55d0a9d0dc9998f3f,HAE,Children,Culture
ac23366ecc23aadaf974e5a41fbfaf67a200eca84b885de55d0a9d0dc9998f3f,HAE,Sports,Education
ac23366ecc23aadaf974e5a41fbfaf67a200eca84b885de55d0a9d0dc9998f3f,HAE,Children,Education
711faacd9a63ae5aa49db8d20b2449e00fb58fc3757ffb04d660a428c17d13f6,HAE,Reality,Lifestyle
711faacd9a63ae5aa49db8d20b2449e00fb58fc3757ffb04d660a428c17d13f6,HAE,Series,Kids
711faacd9a63ae5aa49db8d20b2449e00fb58fc3757ffb04d660a428c17d13f6,HAE,Children,Reality
711faacd9a63ae5aa49db8d20b2449e00fb58fc3757ffb04d660a428c17d13f6,HAE,Lifestyle,Kids
711faacd9a63ae5aa49db8d20b2449e00fb58fc3757ffb04d660a428c17d13f6,HAE,Documentary,Kids
